activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2019,L9VVX1KT5TFTKS0MLF66,20500,NC,37135,37135012201,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,2,2,2,1,2,115000.0,79.98152174,4.99,-0.18,2,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,465000,1,1,3,5,1,NA,146,20%-<30%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,2692,16.0100000000000016,75100,221,1024,1126,30
2019,L9VVX1KT5TFTKS0MLF66,20500,NC,37135,37135011203,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,4,2,2,1,2,35000.0,76.8,5.24,0.08,2,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,255000,1,1,3,5,1,NA,40,42,8,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,>74,65-74,Yes,Yes,1,1,6,,,,,10,,,,5678,15.25,75100,112,1840,2562,29
2019,L9VVX1KT5TFTKS0MLF66,20500,NC,37135,37135012202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,31,1,2,2,2,125000.0,44.8,3.975,-0.353,2,1384.02,NA,616.0,NA,NA,180,NA,84,2,2,2,2,275000,1,1,3,5,1,NA,226,<20%,8,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,5453,27.5300000000000011,75100,171,1070,1476,21
2019,L9VVX1KT5TFTKS0MLF66,20500,NC,37135,37135011700,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,2,2,2,1,2,55000.0,88.50524862,5.99,1.32,2,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,365000,1,1,3,5,1,NA,303,<20%,8,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,25-34,25-34,No,No,1,1,6,,,,,10,,,,4840,21.0500000000000007,75100,106,247,974,46
2019,L9VVX1KT5TFTKS0MLF66,20500,NC,37135,37135012202,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,1,2,2,1,2,205000.0,79.53488372,NA,NA,3,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,865000,1,1,3,5,1,NA,160,>60%,8,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,45-54,9999,No,NA,1,1,6,,,,,1,,,,5453,27.5300000000000011,75100,171,1070,1476,21
2019,L9VVX1KT5TFTKS0MLF66,20500,NC,37135,37135012202,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,1,2,45000.0,79.98173077,4.99,-0.01,2,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,525000,1,1,3,5,1,NA,202,<20%,8,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,1,5,1,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,5453,27.5300000000000011,75100,171,1070,1476,21
2019,L9VVX1KT5TFTKS0MLF66,20500,NC,37135,37135012201,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Joint,Joint,Joint,1,0,2,1,4,2,2,1,2,235000.0,89.96893855,5.74,1.01,2,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,895000,1,1,3,5,1,NA,328,20%-<30%,8,9,2,,,,,1,,,,,2,2,3,,,,,5,,,,,2,1,1,2,2,2,35-44,45-54,No,No,1,1,6,,,,,10,,,,2692,16.0100000000000016,75100,221,1024,1126,30
2019,L9VVX1KT5TFTKS0MLF66,20500,NC,37135,37135010705,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,1,2,2,1,2,65000.0,80.0,3.49,-1.17,2,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,665000,1,1,3,5,1,NA,130,40,8,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,2,5,1,4,25-34,9999,No,NA,1,1,6,,,,,10,,,,4628,32.0900000000000034,75100,118,1056,1909,43
2019,L9VVX1KT5TFTKS0MLF66,20500,NC,37135,37135011203,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,2,2,2,1,2,55000.0,82.33995288,5.49,0.83,2,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,295000,1,1,3,5,1,NA,103,37,8,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,5678,15.25,75100,112,1840,2562,29
2019,L9VVX1KT5TFTKS0MLF66,20500,NC,37135,37135010902,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,35000.0,70.46482684,5.24,0.58,2,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,185000,1,1,3,5,1,NA,148,20%-<30%,8,9,2,,,,,2,,,,,2,2,5,,,,,6,,,,,2,2,2,1,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,4628,36.259999999999998,75100,108,1307,1815,25
2019,L9VVX1KT5TFTKS0MLF66,20500,NC,37135,37135011202,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,4,2,2,1,2,75000.0,83.05084746,5.74,1.07,2,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,595000,1,1,3,5,1,NA,191,38,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,10,,,,7481,23.6099999999999994,75100,191,2416,2876,22
2019,L9VVX1KT5TFTKS0MLF66,20500,NC,37135,37135012202,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,31,2,2,1,2,155000.0,79.24264706,4.74,-0.19,2,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,685000,1,1,3,5,1,NA,196,37,8,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,5453,27.5300000000000011,75100,171,1070,1476,21
2019,L9VVX1KT5TFTKS0MLF66,20500,NC,37135,37135012201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,4,1,2,1,2,375000.0,89.28741463,NA,NA,3,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,1025000,1,1,3,5,1,NA,121,>60%,8,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,35-44,9999,No,NA,1,1,6,,,,,1,,,,2692,16.0100000000000016,75100,221,1024,1126,30
2019,L9VVX1KT5TFTKS0MLF66,20500,NC,37135,37135011500,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,31,1,2,2,2,635000.0,74.29411765,3.625,-0.344,2,4558.48,NA,3157.5,NA,NA,360,NA,84,2,2,2,2,855000,1,1,3,5,1,NA,331,20%-<30%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,1875,20.9100000000000001,75100,216,487,708,53
2019,L9VVX1KT5TFTKS0MLF66,20500,NC,37135,37135012100,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,2,2,1,2,215000.0,87.54669988,4.24,-0.35,2,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,805000,1,1,3,5,1,NA,336,20%-<30%,8,9,2,,,,,2,,,,,1,1,5,,,,,5,,,,,1,1,1,2,1,1,35-44,35-44,No,No,1,1,6,,,,,10,,,,7414,28.4699999999999989,75100,139,1629,2300,37
2019,L9VVX1KT5TFTKS0MLF66,20500,NC,37135,37135010706,NC,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,31,2,2,1,2,295000.0,94.25024155,NA,NA,3,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,515000,1,1,3,5,1,NA,110,50%-60%,8,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,45-54,55-64,No,No,1,1,6,,,,,1,4,,,3498,13.3499999999999996,75100,200,1085,1276,23
2019,L9VVX1KT5TFTKS0MLF66,20500,NC,37135,37135011202,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,4,2,2,1,2,125000.0,85.11377246,NA,NA,3,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,835000,1,1,3,5,1,NA,123,50%-60%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,1,,,,7481,23.6099999999999994,75100,191,2416,2876,22
2019,L9VVX1KT5TFTKS0MLF66,20500,NC,37135,37135010802,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,2,0,2,1,4,2,2,1,2,105000.0,83.5920339,4.99,-0.07,3,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,595000,1,1,3,5,1,NA,277,<20%,8,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,4629,14.5199999999999996,75100,109,1648,2053,28
2019,L9VVX1KT5TFTKS0MLF66,20500,NC,37135,37135011204,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,31,1,2,2,2,805000.0,93.45794393,3.875,-0.327,2,6038.0,NA,4000.0,NA,NA,360,NA,84,2,2,2,2,855000,1,1,3,5,1,NA,472,<20%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,3453,26.2699999999999996,75100,214,1070,1340,31
2019,L9VVX1KT5TFTKS0MLF66,20500,NC,37135,37135012201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,4,1,2,1,2,405000.0,57.97101449,3.24,-1.33,2,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,695000,1,1,3,5,1,NA,303,<20%,8,9,2,,,,,2,,,,,1,1,5,,,,,5,,,,,1,1,1,2,1,1,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,2692,16.0100000000000016,75100,221,1024,1126,30
2019,L9VVX1KT5TFTKS0MLF66,20500,NC,37135,37135011901,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,45000.0,89.89247312,3.99,-0.62,2,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,465000,1,1,3,5,1,NA,255,20%-<30%,8,9,2,,,,,2,,,,,1,1,5,,,,,5,,,,,1,1,1,2,1,1,25-34,35-44,No,No,1,1,6,,,,,10,,,,5351,33.8100000000000023,75100,175,1218,1556,29
2019,L9VVX1KT5TFTKS0MLF66,20500,NC,37135,37135011000,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,2,2,2,1,2,35000.0,99.99371429,5.25,0.64,2,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,525000,1,1,3,5,1,NA,465,20%-<30%,8,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,7096,20.0300000000000011,75100,109,2002,3009,41
2019,L9VVX1KT5TFTKS0MLF66,20500,NC,37135,37135012202,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,2,2,2,1,2,75000.0,80.705,NA,NA,3,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,725000,1,1,3,5,1,NA,156,>60%,8,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,45-54,9999,No,NA,1,1,6,,,,,1,,,,5453,27.5300000000000011,75100,171,1070,1476,21
2019,L9VVX1KT5TFTKS0MLF66,20500,NC,37135,37135010902,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,1,2,55000.0,86.83841699,3.99,-0.62,2,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,515000,1,1,3,5,1,NA,177,20%-<30%,8,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,1,5,1,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,4628,36.259999999999998,75100,108,1307,1815,25
2019,L9VVX1KT5TFTKS0MLF66,20500,NC,37135,37135010706,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,2,0,2,1,31,1,2,2,2,195000.0,36.71497585,2.25,-0.046,3,NA,NA,NA,NA,NA,360,NA,60,2,2,2,2,515000,1,1,3,5,1,NA,276,<20%,8,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,45-54,55-64,No,No,1,1,6,,,,,10,,,,3498,13.3499999999999996,75100,200,1085,1276,23
2019,L9VVX1KT5TFTKS0MLF66,20500,NC,37135,37135010705,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,1,2,75000.0,66.40828995,4.74,0.3,2,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,495000,1,1,3,5,1,NA,210,<20%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,6,,,,,10,,,,4628,32.0900000000000034,75100,118,1056,1909,43
2019,L9VVX1KT5TFTKS0MLF66,20500,NC,37135,37135010901,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,2,2,2,1,2,95000.0,72.03351064,4.99,0.38,2,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,375000,1,1,3,5,1,NA,84,42,8,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,55-64,45-54,No,No,1,1,6,,,,,10,,,,6088,22.370000000000001,75100,97,2005,2357,28
2019,L9VVX1KT5TFTKS0MLF66,20500,NC,37135,37135010706,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,4,2,2,1,2,65000.0,49.39884393,4.74,0.12,2,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,695000,1,1,3,5,1,NA,358,<20%,8,9,2,,,,,2,,,,,1,1,5,,,,,5,,,,,1,1,1,2,1,1,55-64,55-64,No,No,1,1,6,,,,,10,,,,3498,13.3499999999999996,75100,200,1085,1276,23
2019,L9VVX1KT5TFTKS0MLF66,20500,NC,37135,37135010802,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,2,2,1,2,55000.0,89.99,5.74,1.29,2,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,505000,1,1,3,5,1,NA,98,20%-<30%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,4629,14.5199999999999996,75100,109,1648,2053,28
2019,L9VVX1KT5TFTKS0MLF66,20500,NC,37135,37135012202,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,2,2,2,1,2,205000.0,73.8305,NA,NA,3,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,405000,1,1,3,5,1,NA,117,50%-60%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,Yes,NA,1,1,6,,,,,3,,,,5453,27.5300000000000011,75100,171,1070,1476,21
2019,L9VVX1KT5TFTKS0MLF66,20500,NC,37135,37135010902,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,0,2,1,4,2,2,1,2,65000.0,79.92570107,4.99,0.37,2,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,345000,1,1,3,5,1,NA,235,<20%,8,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,6,,,,,10,,,,4628,36.259999999999998,75100,108,1307,1815,25
2019,L9VVX1KT5TFTKS0MLF66,20500,NC,37135,37135011204,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,2,0,2,1,2,2,2,1,2,45000.0,99.99630076,5.74,1.01,3,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,1245000,1,1,3,5,1,NA,650,<20%,8,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,3453,26.2699999999999996,75100,214,1070,1340,31
2019,L9VVX1KT5TFTKS0MLF66,20500,NC,37135,37135012100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,4,1,2,1,2,245000.0,65.75342466,3.24,-1.33,2,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,365000,1,1,3,5,1,NA,510,<20%,8,9,2,,,,,2,,,,,1,1,5,,,,,5,,,,,1,1,1,2,1,1,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,7414,28.4699999999999989,75100,139,1629,2300,37
2019,L9VVX1KT5TFTKS0MLF66,20500,NC,37135,37135010802,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,4,2,2,1,2,75000.0,78.98477157,NA,NA,3,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,595000,1,1,3,5,1,NA,94,50%-60%,8,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,35-44,9999,No,NA,1,1,6,,,,,1,3,,,4629,14.5199999999999996,75100,109,1648,2053,28
2019,L9VVX1KT5TFTKS0MLF66,20500,NC,37135,37135011203,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,4,1,2,2,2,485000.0,80.0,5.49,3.172,2,6192.36,NA,4800.0,NA,NA,12,NA,NA,2,1,2,2,605000,1,1,3,5,1,NA,125,42,8,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,5678,15.25,75100,112,1840,2562,29
2019,L9VVX1KT5TFTKS0MLF66,20500,NC,37135,37135011000,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,2,2,2,1,2,25000.0,79.11473684,4.99,0.54,2,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,195000,1,1,3,5,1,NA,85,42,8,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,7096,20.0300000000000011,75100,109,2002,3009,41
2019,L9VVX1KT5TFTKS0MLF66,20500,NC,37135,37135011700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,31,1,2,2,2,465000.0,74.88,3.5,-0.121,2,4450.7,NA,2340.0,NA,NA,360,NA,84,2,2,2,2,625000,1,1,3,5,1,NA,90,50%-60%,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,1,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,4840,21.0500000000000007,75100,106,247,974,46
2019,L9VVX1KT5TFTKS0MLF66,20500,NC,37135,37135010701,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,4,2,2,1,2,205000.0,67.72277228,3.24,-1.16,2,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,1015000,1,1,3,5,1,NA,387,<20%,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,2029,38.740000000000002,75100,173,616,813,33
2019,L9VVX1KT5TFTKS0MLF66,20500,NC,37135,37135010802,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,4,2,2,1,2,35000.0,72.18274112,5.24,0.85,3,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,595000,1,1,3,5,1,NA,103,42,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,4629,14.5199999999999996,75100,109,1648,2053,28
2019,L9VVX1KT5TFTKS0MLF66,20500,NC,37135,37135012202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,2,0,2,1,4,1,2,1,2,35000.0,4.261363636,5.24,0.31,3,NA,NA,NA,NA,NA,300,NA,1,2,2,2,2,705000,1,1,3,5,1,NA,202,<20%,8,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,5453,27.5300000000000011,75100,171,1070,1476,21
2019,L9VVX1KT5TFTKS0MLF66,20500,NC,37135,37135011000,NC,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,4,2,2,1,2,305000.0,89.98110119,5.24,0.79,2,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,675000,1,1,3,5,1,NA,379,20%-<30%,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,Yes,No,1,1,6,,,,,10,,,,7096,20.0300000000000011,75100,109,2002,3009,41
2019,L9VVX1KT5TFTKS0MLF66,20500,NC,37135,37135012201,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,2,2,1,2,105000.0,79.45945946,3.24,-1.15,2,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,745000,1,1,3,5,1,NA,210,30%-<36%,8,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,1,5,1,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,2692,16.0100000000000016,75100,221,1024,1126,30
2019,L9VVX1KT5TFTKS0MLF66,20500,NC,37135,37135011800,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,31,2,2,1,2,55000.0,105.5133333,NA,NA,3,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,105000,1,1,3,5,1,NA,54,20%-<30%,8,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,>74,9999,Yes,NA,1,1,6,,,,,4,,,,3490,29,75100,150,654,920,35
2019,L9VVX1KT5TFTKS0MLF66,20500,NC,37135,37135011500,NC,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,4,2,2,1,2,255000.0,68.82015625,NA,NA,3,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,645000,1,1,3,5,1,NA,40,>60%,8,9,2,,,,,2,,,,,1,1,5,,,,,5,,,,,1,1,1,2,1,1,65-74,65-74,Yes,Yes,1,1,6,,,,,1,,,,1875,20.9100000000000001,75100,216,487,708,53
2019,L9VVX1KT5TFTKS0MLF66,20500,NC,37135,37135011901,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Joint,1,0,2,1,4,1,2,1,2,725000.0,89.86402967,5.24,0.79,2,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,805000,1,1,3,5,1,NA,489,<20%,8,9,3,,,,,3,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,>74,65-74,Yes,Yes,1,1,6,,,,,10,,,,5351,33.8100000000000023,75100,175,1218,1556,29
2019,L9VVX1KT5TFTKS0MLF66,20500,NC,37135,37135011902,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,4,2,2,1,2,65000.0,89.99008649,5.49,1.04,2,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,375000,1,1,3,5,1,NA,135,30%-<36%,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,3645,25.6799999999999997,75100,185,934,1279,35
2019,L9VVX1KT5TFTKS0MLF66,20500,NC,37135,37135011000,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,0,2,1,1,2,2,1,2,115000.0,89.95682223,5.24,0.79,2,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,565000,1,1,3,5,1,NA,185,30%-<36%,8,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,7096,20.0300000000000011,75100,109,2002,3009,41
